MerchantID,Total_Transactions,Total_Quantity,Total_Spend,First_Transaction,Last_Transaction,Country,Avg_Order_Value,Cohort_Month,Tenure_Months,Days_Since_Last_Transaction,Is_Churned,Is_Active
16727.0,4,1109,1437.42,2010-01-20 10:48:00,2010-12-10 13:48:00,United Kingdom,1.6250704225352113,2010-01,10.8,363,True,False
16728.0,4,677,1054.67,2011-03-20 13:28:00,2011-10-24 14:36:00,United Kingdom,2.304646840148699,2011-03,7.3,45,False,True
16729.0,21,5783,7239.92,2011-04-12 14:22:00,2011-11-01 14:29:00,United Kingdom,2.134439393939394,2011-04,6.8,37,False,True
16730.0,3,994,743.11,2011-01-24 14:01:00,2011-10-18 14:11:00,United Kingdom,1.4010975609756098,2011-01,8.9,51,False,True
16731.0,1,127,174.04999999999998,2010-03-01 15:05:00,2010-03-01 15:05:00,United Kingdom,1.7983720930232558,2010-03,0.0,647,True,False
16732.0,4,2414,4387.64,2009-12-08 13:04:00,2011-11-08 09:54:00,United Kingdom,4.474027149321267,2009-12,23.3,31,False,True
16733.0,1,112,259.68000000000006,2010-06-28 10:12:00,2010-06-28 10:12:00,United Kingdom,2.8783333333333334,2010-06,0.0,529,True,False
16734.0,3,346,650.51,2011-08-17 15:00:00,2011-10-18 13:44:00,United Kingdom,3.5356603773584903,2011-08,2.0,51,False,True
16735.0,14,4281,6270.5599999999995,2009-12-08 09:24:00,2011-09-22 11:49:00,United Kingdom,2.326897689768977,2009-12,21.8,78,False,True
16736.0,5,1050,2956.5600000000004,2009-12-03 16:12:00,2010-07-22 10:09:00,United Kingdom,4.299160839160839,2009-12,7.7,505,True,False
16737.0,2,576,835.1999999999999,2010-05-11 09:53:00,2011-10-17 13:03:00,United Kingdom,1.45,2010-05,17.5,52,False,True
16738.0,1,3,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,United Kingdom,1.25,2011-02,0.0,297,True,False
16739.0,2,391,786.4299999999998,2010-06-21 09:38:00,2011-06-16 09:17:00,United Kingdom,3.133947368421053,2010-06,12.0,176,True,False
16740.0,1,116,236.81,2010-11-09 13:34:00,2010-11-09 13:34:00,United Kingdom,2.707878787878788,2010-11,0.0,394,True,False
16741.0,1,81,173.06,2010-03-24 15:15:00,2010-03-24 15:15:00,United Kingdom,3.2436363636363637,2010-03,0.0,624,True,False
16742.0,14,2600,2852.6099999999997,2009-12-16 17:22:00,2011-10-24 12:02:00,United Kingdom,6.253669724770642,2009-12,22.5,46,False,True
16743.0,14,3738,4253.26,2010-04-22 13:21:00,2011-11-10 13:13:00,United Kingdom,1.4673333333333334,2010-04,18.9,28,False,True
16744.0,7,805,1304.76,2011-06-19 15:13:00,2011-11-28 13:06:00,United Kingdom,2.498595041322314,2011-06,5.4,10,False,True
16745.0,17,6735,7194.3,2011-02-01 11:31:00,2011-09-14 11:58:00,United Kingdom,1.922408963585434,2011-02,7.5,86,False,True
16746.0,42,11906,18066.4,2009-12-04 13:00:00,2011-12-05 12:33:00,United Kingdom,2.5780080889787667,2009-12,24.3,4,False,True
16747.0,2,583,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,United Kingdom,2.828095238095238,2011-10,1.0,37,False,True
16748.0,14,2127,3637.33,2009-12-10 12:28:00,2011-11-22 10:17:00,United Kingdom,1.7759393939393937,2009-12,23.7,17,False,True
16749.0,2,2078,4387.08,2009-12-15 14:05:00,2010-04-27 13:06:00,United Kingdom,2.855714285714286,2009-12,4.4,590,True,False
16750.0,5,214,623.9300000000001,2011-04-21 16:53:00,2011-10-26 12:48:00,United Kingdom,3.8141052631578947,2011-04,6.2,44,False,True
16751.0,1,1031,1764.7199999999998,2011-11-09 10:48:00,2011-11-09 10:48:00,United Kingdom,1.4,2011-11,0.0,30,False,True
16752.0,1,108,414.99999999999994,2010-12-02 12:18:00,2010-12-02 12:18:00,United Kingdom,13.594444444444445,2010-12,0.0,372,True,False
16753.0,1,189,223.92,2011-10-12 13:14:00,2011-10-12 13:14:00,United Kingdom,2.1223529411764703,2011-10,0.0,57,False,True
16754.0,29,67831,67502.47,2010-03-08 11:32:00,2010-12-02 17:38:00,United Kingdom,1.6669718309859156,2010-03,9.0,371,True,False
16755.0,7,1999,2900.58,2009-12-09 14:25:00,2011-08-17 13:21:00,United Kingdom,2.5347416413373858,2009-12,20.5,113,True,False
16756.0,7,707,1312.37,2010-03-09 15:56:00,2011-05-09 09:33:00,United Kingdom,3.326329113924051,2010-03,14.2,214,True,False
16757.0,2,180,270.48,2010-10-26 15:09:00,2011-01-25 11:59:00,United Kingdom,1.7633333333333332,2010-10,3.0,318,True,False
16758.0,1,203,369.34000000000003,2011-10-05 14:47:00,2011-10-05 14:47:00,United Kingdom,4.041363636363636,2011-10,0.0,64,False,True
16759.0,3,609,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,United Kingdom,2.9404761904761907,2011-11,0.8,7,False,True
16760.0,1,168,228.0,2010-10-05 15:55:00,2010-10-05 15:55:00,United Kingdom,1.6147058823529412,2010-10,0.0,429,True,False
16761.0,1,341,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,United Kingdom,1.196923076923077,2011-09,0.0,96,True,False
16762.0,3,618,1501.3799999999999,2011-07-18 12:52:00,2011-11-20 11:43:00,United Kingdom,3.2635955056179773,2011-07,4.1,19,False,True
16763.0,2,492,964.7000000000002,2009-12-01 15:26:00,2011-05-25 11:52:00,United Kingdom,3.915909090909091,2009-12,18.0,198,True,False
16764.0,13,1259,2799.25,2011-07-19 17:17:00,2011-12-06 11:41:00,United Kingdom,2.3620679886685556,2011-07,4.6,3,False,True
16765.0,2,311,454.75,2010-11-22 13:42:00,2011-02-18 15:41:00,United Kingdom,2.715384615384615,2010-11,2.9,293,True,False
16766.0,2,536,1145.5999999999997,2011-03-11 13:34:00,2011-03-11 15:22:00,United Kingdom,2.835294117647059,2011-03,0.0,272,True,False
16767.0,15,7121,8073.8,2010-04-28 16:49:00,2011-11-09 09:42:00,United Kingdom,1.4784259259259258,2010-04,18.6,30,False,True
16768.0,9,777,1708.12,2009-12-07 11:47:00,2011-10-23 10:38:00,United Kingdom,3.648841463414634,2009-12,22.8,47,False,True
16769.0,4,301,1141.7500000000002,2009-12-14 11:10:00,2011-03-24 13:41:00,United Kingdom,5.0919,2009-12,15.5,259,True,False
16770.0,9,1120,1932.1300000000003,2010-08-22 16:08:00,2011-10-13 12:21:00,United Kingdom,2.5384180790960453,2010-08,13.9,57,False,True
16771.0,10,2314,3967.6000000000004,2009-12-09 11:52:00,2011-11-06 13:28:00,United Kingdom,2.968131067961165,2009-12,23.2,32,False,True
16772.0,3,689,3723.55,2009-12-18 10:50:00,2010-10-12 13:19:00,United Kingdom,5.906521739130435,2009-12,9.9,422,True,False
16773.0,3,252,421.24,2009-12-06 15:01:00,2011-10-13 14:37:00,United Kingdom,3.6244615384615386,2009-12,22.5,56,False,True
16774.0,8,785,1594.4500000000003,2010-02-16 16:53:00,2011-10-03 12:41:00,United Kingdom,3.1654074074074074,2010-02,19.8,67,False,True
16775.0,16,1020,3056.8900000000003,2010-09-23 17:34:00,2011-11-29 15:22:00,United Kingdom,4.382805755395684,2010-09,14.4,9,False,True
16776.0,2,450,619.85,2010-10-20 12:13:00,2011-10-10 13:04:00,United Kingdom,1.7404379562043795,2010-10,11.8,59,False,True
16777.0,5,475,1307.76,2010-03-17 12:42:00,2011-09-20 13:41:00,United Kingdom,3.881164383561644,2010-03,18.4,79,False,True
16778.0,2,194,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,United Kingdom,2.365,2011-03,6.6,73,False,True
16779.0,53,19626,33268.240000000005,2009-12-03 13:03:00,2011-12-07 14:54:00,United Kingdom,2.155483870967742,2009-12,24.5,1,False,True
16780.0,3,355,605.55,2010-10-28 19:41:00,2011-08-31 16:09:00,United Kingdom,2.8687878787878787,2010-10,10.2,99,True,False
16781.0,2,305,934.25,2010-02-08 13:56:00,2010-12-02 14:26:00,United Kingdom,5.5625,2010-02,9.9,371,True,False
16782.0,38,4285,10438.410000000002,2009-12-09 11:58:00,2011-11-29 13:20:00,United Kingdom,2.9922039298990972,2009-12,24.0,9,False,True
16783.0,1,163,391.94999999999993,2010-09-29 11:53:00,2010-09-29 11:53:00,United Kingdom,3.338,2010-09,0.0,436,True,False
16784.0,5,496,896.53,2010-03-28 12:55:00,2011-11-20 12:20:00,United Kingdom,2.0938125,2010-03,20.0,19,False,True
16785.0,1,313,533.78,2010-10-26 10:36:00,2010-10-26 10:36:00,United Kingdom,3.2808571428571427,2010-10,0.0,409,True,False
16786.0,1,72,51.839999999999996,2010-11-11 08:25:00,2010-11-11 08:25:00,United Kingdom,0.72,2010-11,0.0,393,True,False
16787.0,4,474,1035.43,2010-01-10 11:12:00,2010-11-07 11:01:00,United Kingdom,3.4830701754385966,2010-01,10.0,397,True,False
16788.0,5,985,1950.2999999999997,2010-02-07 12:40:00,2011-08-08 14:53:00,United Kingdom,2.3310707070707073,2010-02,18.2,122,True,False
16789.0,1,32,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,United Kingdom,2.8899999999999997,2011-12,0.0,7,False,True
16790.0,6,898,1545.6200000000001,2011-11-02 11:23:00,2011-12-06 11:53:00,United Kingdom,2.3633333333333333,2011-11,1.1,3,False,True
16791.0,15,1874,4038.69,2009-12-03 18:08:00,2011-11-10 19:12:00,United Kingdom,2.9364469914040114,2009-12,23.6,28,False,True
16792.0,5,324,623.46,2010-01-04 13:47:00,2011-03-02 14:41:00,United Kingdom,2.6470588235294117,2010-01,14.1,281,True,False
16793.0,1,146,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,United Kingdom,2.426875,2011-10,0.0,56,False,True
16794.0,15,1602,2090.91,2010-03-25 15:17:00,2011-12-08 17:54:00,United Kingdom,1.82003861003861,2010-03,20.8,0,False,True
16795.0,3,1459,2492.39,2010-01-25 13:14:00,2010-12-09 14:08:00,United Kingdom,2.1338725490196078,2010-01,10.6,364,True,False
16796.0,1,186,305.61999999999995,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,1.7455555555555555,2011-09,0.0,88,False,True
16797.0,5,909,1827.77,2009-12-02 13:33:00,2010-11-11 19:14:00,United Kingdom,2.7694594594594597,2009-12,11.5,392,True,False
16798.0,3,209,848.71,2009-12-10 19:35:00,2010-06-03 19:01:00,United Kingdom,4.155260115606937,2009-12,5.8,553,True,False
16799.0,2,176,495.98,2010-09-12 12:46:00,2010-10-03 14:28:00,United Kingdom,3.3768867924528303,2010-09,0.7,431,True,False
16800.0,1,540,1201.4899999999998,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,3.6933536585365854,2011-11,0.0,10,False,True
16801.0,4,499,1619.73,2011-03-11 13:56:00,2011-06-29 15:33:00,United Kingdom,5.979210526315789,2011-03,3.7,162,True,False
16802.0,2,369,582.6099999999999,2009-12-09 13:00:00,2010-01-29 13:44:00,United Kingdom,1.8016981132075471,2009-12,1.7,678,True,False
16803.0,1,245,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,2.1033333333333335,2011-10,0.0,64,False,True
16804.0,3,246,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,3.2141666666666664,2011-03,8.2,22,False,True
16805.0,5,1122,1097.24,2009-12-08 14:29:00,2011-06-19 11:23:00,United Kingdom,2.1233067729083666,2009-12,18.6,173,True,False
16806.0,4,378,801.4900000000001,2011-04-14 19:59:00,2011-08-28 15:27:00,United Kingdom,2.8590291262135925,2011-04,4.5,102,True,False
16807.0,6,1433,2123.88,2010-03-26 14:38:00,2011-07-20 12:00:00,United Kingdom,2.552605633802817,2010-03,16.0,142,True,False
16808.0,2,196,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,United Kingdom,2.332173913043478,2011-03,5.8,98,True,False
16809.0,9,1093,1727.43,2010-04-13 15:34:00,2011-11-16 15:45:00,United Kingdom,1.7740540540540541,2010-04,19.4,22,False,True
16810.0,2,372,842.04,2010-10-15 15:32:00,2011-05-31 15:32:00,United Kingdom,3.945,2010-10,7.6,191,True,False
16811.0,2,477,547.0699999999999,2011-11-22 17:19:00,2011-12-05 11:39:00,United Kingdom,2.3685714285714283,2011-11,0.4,4,False,True
16812.0,4,1116,2392.0,2010-11-22 14:36:00,2010-12-14 12:35:00,United Kingdom,3.1784347826086954,2010-11,0.7,360,True,False
16813.0,10,1525,1692.98,2011-05-19 13:28:00,2011-12-01 14:03:00,United Kingdom,1.750445434298441,2011-05,6.5,7,False,True
16814.0,36,5066,12499.710000000001,2010-04-11 12:45:00,2011-11-25 13:27:00,United Kingdom,3.497898009950249,2010-04,19.8,13,False,True
16815.0,2,238,410.97,2010-06-21 12:05:00,2010-09-12 10:59:00,United Kingdom,2.555405405405405,2010-06,2.7,453,True,False
16816.0,4,274,417.06000000000006,2010-12-16 17:01:00,2011-08-28 14:16:00,United Kingdom,2.2528571428571427,2010-12,8.5,102,True,False
16817.0,13,1565,2804.9000000000005,2010-10-04 09:06:00,2011-12-07 11:03:00,United Kingdom,3.159735099337748,2010-10,14.3,2,False,True
16818.0,11,2165,3349.5699999999997,2011-05-18 11:42:00,2011-11-29 10:41:00,United Kingdom,2.5124867724867728,2011-05,6.5,10,False,True
16819.0,2,253,182.59,2010-08-31 17:31:00,2010-08-31 17:37:00,United Kingdom,2.7847058823529416,2010-08,0.0,464,True,False
16820.0,1,307,497.61,2011-09-05 12:06:00,2011-09-05 12:06:00,United Kingdom,3.7388461538461537,2011-09,0.0,95,True,False
16821.0,1,13,113.35000000000001,2010-11-23 10:04:00,2010-11-23 10:04:00,United Kingdom,10.235714285714286,2010-11,0.0,381,True,False
16822.0,1,171,181.39,2010-01-22 14:22:00,2010-01-22 14:22:00,United Kingdom,2.5436363636363635,2010-01,0.0,685,True,False
16823.0,7,1168,2260.09,2009-12-02 09:57:00,2011-04-26 15:00:00,United Kingdom,2.8522857142857143,2009-12,17.0,226,True,False
16824.0,3,390,686.24,2010-11-11 12:21:00,2011-11-24 12:38:00,United Kingdom,3.0784615384615384,2010-11,12.6,15,False,True
16825.0,5,1297,1826.8899999999999,2010-06-23 13:14:00,2011-11-01 11:51:00,United Kingdom,3.09640625,2010-06,16.5,38,False,True
16826.0,1,158,341.70000000000005,2011-10-19 14:05:00,2011-10-19 14:05:00,United Kingdom,3.985,2011-10,0.0,50,False,True
16827.0,5,125,392.13000000000005,2010-04-29 19:07:00,2010-11-11 14:04:00,United Kingdom,6.29,2010-04,6.5,392,True,False
16828.0,2,59,128.5,2011-08-19 13:24:00,2011-09-07 15:10:00,United Kingdom,3.75,2011-08,0.6,92,True,False
16829.0,2,215,513.3199999999999,2010-11-16 18:11:00,2011-07-06 10:48:00,United Kingdom,3.9374074074074077,2010-11,7.7,156,True,False
16830.0,4,699,1207.5,2009-12-13 12:11:00,2011-11-01 11:35:00,United Kingdom,2.8884,2009-12,22.9,38,False,True
16831.0,1,48,91.8,2010-05-24 09:08:00,2010-05-24 09:08:00,United Kingdom,2.783333333333333,2010-05,0.0,564,True,False
16832.0,5,179,417.60999999999996,2010-09-07 12:35:00,2011-06-08 15:36:00,United Kingdom,5.49952380952381,2010-09,9.1,183,True,False
16833.0,6,878,2409.04,2010-03-26 15:31:00,2011-12-08 14:39:00,United Kingdom,6.784565217391304,2010-03,20.7,0,False,True
16834.0,2,760,898.96,2010-02-03 14:24:00,2011-04-26 09:37:00,United Kingdom,1.4660416666666667,2010-02,14.9,227,True,False
16835.0,6,515,1538.4099999999999,2010-05-19 08:41:00,2011-08-03 13:50:00,United Kingdom,4.148620689655172,2010-05,14.7,127,True,False
16836.0,4,539,782.3699999999999,2010-05-14 12:52:00,2011-10-31 10:05:00,United Kingdom,2.4564285714285714,2010-05,17.8,39,False,True
16837.0,11,1563,3170.9799999999996,2011-04-08 08:48:00,2011-11-08 14:27:00,United Kingdom,4.203090909090909,2011-04,7.1,30,False,True
16838.0,4,509,1159.61,2010-02-14 15:27:00,2011-05-26 13:13:00,United Kingdom,7.003050847457628,2010-02,15.5,196,True,False
16839.0,44,11527,22310.489999999998,2010-02-11 15:02:00,2011-12-01 09:03:00,United Kingdom,3.078760563380282,2010-02,21.9,8,False,True
16840.0,2,117,139.85000000000002,2010-02-03 12:42:00,2010-04-15 15:48:00,United Kingdom,2.5055555555555555,2010-02,2.4,602,True,False
16841.0,12,3478,4006.0599999999995,2010-01-12 11:32:00,2011-11-03 11:51:00,United Kingdom,1.7258904109589042,2010-01,22.0,36,False,True
16842.0,3,693,1264.19,2011-02-10 14:51:00,2011-08-31 10:42:00,United Kingdom,3.161111111111111,2011-02,6.7,100,True,False
16843.0,35,18502,19571.43,2009-12-10 11:40:00,2011-10-28 09:06:00,United Kingdom,2.0396140939597314,2009-12,22.9,42,False,True
16844.0,2,281,614.3399999999999,2010-05-06 09:16:00,2010-05-26 10:29:00,United Kingdom,3.2328125,2010-05,0.7,562,True,False
16845.0,1,167,253.88,2010-03-31 13:09:00,2010-03-31 13:09:00,United Kingdom,3.443,2010-03,0.0,617,True,False
16846.0,3,517,842.41,2010-03-10 12:03:00,2011-10-20 13:55:00,United Kingdom,2.71468085106383,2010-03,19.6,49,False,True
16847.0,2,255,614.8900000000001,2010-03-31 13:32:00,2011-10-27 13:29:00,United Kingdom,4.87945945945946,2010-03,19.1,42,False,True
16848.0,4,780,1411.62,2010-10-03 11:01:00,2011-10-18 08:42:00,United Kingdom,2.4898823529411764,2010-10,12.6,52,False,True
16849.0,1,33,124.57,2011-06-06 09:16:00,2011-06-06 09:16:00,United Kingdom,5.1049999999999995,2011-06,0.0,186,True,False
16850.0,1,249,332.41,2011-01-10 11:09:00,2011-01-10 11:09:00,United Kingdom,2.1210526315789475,2011-01,0.0,333,True,False
16851.0,3,271,342.45000000000005,2011-10-19 09:48:00,2011-12-05 13:32:00,United Kingdom,1.9634999999999998,2011-10,1.6,3,False,True
16852.0,2,56,144.91,2011-06-16 15:49:00,2011-11-29 13:22:00,United Kingdom,8.315555555555555,2011-06,5.5,9,False,True
16854.0,2,997,1408.9600000000003,2010-03-09 14:32:00,2010-10-18 16:31:00,United Kingdom,2.5152,2010-03,7.4,416,True,False
16855.0,2,164,328.40000000000003,2011-10-27 16:31:00,2011-11-16 12:03:00,United Kingdom,3.7394736842105263,2011-10,0.6,23,False,True
16856.0,3,171,358.48999999999995,2010-09-23 13:11:00,2011-11-25 08:59:00,United Kingdom,2.8594736842105264,2010-09,14.2,14,False,True
16857.0,1,168,352.79999999999995,2010-09-23 10:49:00,2010-09-23 10:49:00,United Kingdom,2.6045454545454545,2010-09,0.0,442,True,False
16858.0,10,1526,4668.280000000001,2009-12-15 11:09:00,2010-12-06 09:52:00,United Kingdom,4.082554744525548,2009-12,11.8,368,True,False
16859.0,7,1899,1932.41,2010-03-04 12:37:00,2011-07-18 12:19:00,United Kingdom,2.3982727272727273,2010-03,16.7,144,True,False
16860.0,3,625,1610.6200000000001,2010-02-15 13:46:00,2010-09-13 10:05:00,United Kingdom,5.241860465116279,2010-02,7.0,452,True,False
16861.0,5,616,946.5899999999999,2010-07-19 11:44:00,2011-10-11 09:05:00,United Kingdom,2.533061224489796,2010-07,14.9,59,False,True
16862.0,4,513,662.3300000000002,2010-01-07 12:57:00,2010-06-10 13:05:00,United Kingdom,2.358857142857143,2010-01,5.1,546,True,False
16863.0,3,745,998.52,2010-10-26 10:03:00,2011-11-08 15:26:00,United Kingdom,1.8401785714285714,2010-10,12.6,30,False,True
16864.0,2,283,409.25,2010-04-20 11:56:00,2010-10-01 16:16:00,United Kingdom,2.235294117647059,2010-04,5.5,433,True,False
16865.0,1,157,130.95,2010-11-03 11:34:00,2010-11-03 11:34:00,United Kingdom,1.585625,2010-11,0.0,401,True,False
16866.0,3,60,207.73999999999998,2011-07-01 12:34:00,2011-07-22 10:06:00,United Kingdom,3.808181818181818,2011-07,0.7,140,True,False
16867.0,1,58,76.74000000000001,2010-01-19 09:11:00,2010-01-19 09:11:00,United Kingdom,1.5283333333333333,2010-01,0.0,689,True,False
16868.0,3,116,393.38999999999993,2010-04-25 11:31:00,2010-11-10 13:17:00,United Kingdom,4.21962962962963,2010-04,6.6,393,True,False
16869.0,4,585,825.4200000000001,2011-06-17 13:01:00,2011-11-17 12:02:00,United Kingdom,2.29875,2011-06,5.1,22,False,True
16870.0,1,278,450.1600000000001,2010-08-27 13:53:00,2010-08-27 13:53:00,United Kingdom,2.7842857142857147,2010-08,0.0,468,True,False
16871.0,6,1253,2812.34,2011-03-14 10:31:00,2011-11-17 19:27:00,United Kingdom,3.4572992700729923,2011-03,8.3,21,False,True
16872.0,6,1079,1213.1300000000003,2010-09-02 17:36:00,2011-09-23 16:05:00,United Kingdom,6.682222222222222,2010-09,12.8,76,False,True
16873.0,12,8601,14617.390000000001,2010-02-09 14:17:00,2011-12-05 12:05:00,United Kingdom,2.985390625,2010-02,22.1,4,False,True
16874.0,1,81,217.73999999999998,2010-11-25 13:08:00,2010-11-25 13:08:00,United Kingdom,3.2594117647058827,2010-11,0.0,378,True,False
16875.0,11,2099,4234.530000000001,2010-01-05 09:16:00,2011-10-03 13:39:00,United Kingdom,3.664782608695652,2010-01,21.2,66,False,True
16876.0,1,181,136.01,2010-11-01 11:59:00,2010-11-01 11:59:00,United Kingdom,1.9859375000000001,2010-11,0.0,403,True,False
16877.0,6,463,853.7199999999999,2011-05-15 16:13:00,2011-11-27 13:47:00,United Kingdom,2.525786163522013,2011-05,6.5,11,False,True
16878.0,1,12,13.3,2011-09-16 17:39:00,2011-09-16 17:39:00,United Kingdom,1.5833333333333333,2011-09,0.0,83,False,True
16880.0,8,911,1840.8600000000001,2010-08-03 13:54:00,2011-11-09 11:33:00,United Kingdom,3.7503743315508022,2010-08,15.4,30,False,True
16881.0,1,600,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,United Kingdom,0.72,2011-10,0.0,66,False,True
16882.0,3,424,705.12,2011-01-26 17:43:00,2011-10-04 10:42:00,United Kingdom,2.767179487179487,2011-01,8.3,66,False,True
16883.0,19,1080,2396.59,2009-12-04 12:07:00,2011-06-05 12:51:00,United Kingdom,3.595451388888889,2009-12,18.3,186,True,False
16884.0,4,521,1073.92,2010-05-18 12:00:00,2011-11-02 11:52:00,United Kingdom,4.4488,2010-05,17.7,37,False,True
16885.0,4,376,710.74,2010-11-19 12:51:00,2011-11-24 13:40:00,United Kingdom,3.117957746478873,2010-11,12.3,14,False,True
16886.0,1,48,134.0,2010-09-09 15:08:00,2010-09-09 15:08:00,United Kingdom,3.8375,2010-09,0.0,455,True,False
16887.0,3,424,660.72,2009-12-01 13:41:00,2011-11-04 14:07:00,United Kingdom,2.476176470588235,2009-12,23.4,34,False,True
16888.0,3,147,437.15000000000003,2010-01-07 13:07:00,2010-11-04 12:39:00,United Kingdom,4.122777777777777,2010-01,10.0,400,True,False
16889.0,6,1616,2530.9,2010-05-23 10:46:00,2011-05-29 11:05:00,United Kingdom,2.8405045871559635,2010-05,12.4,194,True,False
16890.0,3,243,285.41,2010-05-06 16:27:00,2010-08-20 11:23:00,United Kingdom,1.9442105263157894,2010-05,3.5,476,True,False
16891.0,11,774,2056.82,2009-12-04 12:37:00,2011-12-08 11:15:00,United Kingdom,3.1587403100775195,2009-12,24.4,1,False,True
16892.0,7,370,762.0999999999999,2009-12-08 14:20:00,2011-12-08 13:18:00,United Kingdom,3.435971223021583,2009-12,24.3,0,False,True
16893.0,2,182,401.77,2010-11-28 15:14:00,2010-12-08 12:06:00,United Kingdom,2.4463703703703703,2010-11,0.3,366,True,False
16894.0,3,507,1324.06,2010-06-22 14:21:00,2010-07-25 15:43:00,United Kingdom,4.626387434554974,2010-06,1.1,501,True,False
16895.0,5,433,1121.42,2010-02-12 11:07:00,2011-10-06 12:15:00,United Kingdom,2.996842105263158,2010-02,20.0,64,False,True
16896.0,1,18,103.95000000000002,2010-06-02 15:40:00,2010-06-02 15:40:00,United Kingdom,5.775,2010-06,0.0,554,True,False
16897.0,2,73,289.78,2011-01-30 11:52:00,2011-02-13 15:02:00,United Kingdom,5.09972972972973,2011-01,0.5,298,True,False
16898.0,5,805,1016.37,2010-05-12 12:18:00,2011-11-13 15:44:00,United Kingdom,2.122662116040956,2010-05,18.3,25,False,True
16899.0,8,818,1721.02,2010-11-07 15:00:00,2011-12-02 12:03:00,United Kingdom,3.185418994413408,2010-11,13.0,7,False,True
16900.0,3,833,887.11,2011-10-07 13:17:00,2011-11-23 10:32:00,United Kingdom,2.1250632911392406,2011-10,1.5,16,False,True
16901.0,1,42,204.26000000000002,2009-12-10 16:30:00,2009-12-10 16:30:00,United Kingdom,6.1256521739130445,2009-12,0.0,728,True,False
16902.0,1,629,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,3.8652272727272727,2011-08,0.0,115,True,False
16903.0,3,747,1062.2800000000002,2010-10-20 14:42:00,2011-11-10 15:32:00,United Kingdom,2.242578947368421,2010-10,12.9,28,False,True
16904.0,21,2809,5132.370000000001,2010-10-24 16:03:00,2011-12-05 13:10:00,United Kingdom,2.6549898167006107,2010-10,13.5,3,False,True
16905.0,17,2059,5034.15,2009-12-10 20:04:00,2011-12-04 14:01:00,United Kingdom,3.7515204678362575,2009-12,24.1,4,False,True
16906.0,7,613,1448.8000000000002,2010-05-13 13:23:00,2011-09-19 11:49:00,United Kingdom,3.3710222222222224,2010-05,16.4,81,False,True
16907.0,9,532,1707.8999999999999,2010-07-01 17:30:00,2011-11-10 18:04:00,United Kingdom,3.607450980392157,2010-07,16.6,28,False,True
16908.0,1,61,252.59,2009-12-17 13:35:00,2009-12-17 13:35:00,United Kingdom,3.9219999999999997,2009-12,0.0,721,True,False
16909.0,1,436,379.14,2011-09-28 16:45:00,2011-09-28 16:45:00,United Kingdom,3.238888888888889,2011-09,0.0,71,False,True
16910.0,8,886,1510.06,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,2.173400365630713,2011-09,2.9,3,False,True
16911.0,2,161,255.24999999999997,2010-02-16 16:12:00,2010-03-14 12:18:00,United Kingdom,2.318571428571429,2010-02,0.8,635,True,False
16912.0,15,1693,4480.31,2009-12-09 12:32:00,2011-11-11 12:18:00,United Kingdom,4.352080924855491,2009-12,23.4,28,False,True
16913.0,3,229,423.90999999999997,2010-02-26 12:06:00,2011-02-22 12:56:00,United Kingdom,3.7277777777777774,2010-02,12.0,289,True,False
16914.0,1,121,208.45999999999995,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,2.649736842105263,2011-11,0.0,35,False,True
16915.0,11,190,1543.1799999999998,2010-05-19 13:32:00,2011-11-30 16:39:00,United Kingdom,11.011621621621622,2010-05,18.7,8,False,True
16916.0,4,764,1123.4,2010-10-20 12:56:00,2011-11-16 12:08:00,United Kingdom,2.414621212121212,2010-10,13.0,23,False,True
16917.0,2,793,1857.83,2010-03-17 15:24:00,2011-03-08 11:55:00,United Kingdom,5.234117647058824,2010-03,11.8,276,True,False
16918.0,16,2069,3213.29,2009-12-03 12:27:00,2011-10-21 12:50:00,United Kingdom,2.172516411378556,2009-12,22.9,49,False,True
16919.0,24,2425,5125.91,2010-08-19 15:28:00,2011-07-06 13:35:00,United Kingdom,2.95859375,2010-08,10.7,155,True,False
16920.0,1,81,355.45,2010-10-24 14:07:00,2010-10-24 14:07:00,United Kingdom,5.4195652173913045,2010-10,0.0,410,True,False
16921.0,3,299,446.67,2010-04-18 15:34:00,2011-10-09 16:22:00,United Kingdom,2.757263157894737,2010-04,18.0,60,False,True
16922.0,1,281,611.0800000000002,2010-05-16 11:24:00,2010-05-16 11:24:00,United Kingdom,3.0281967213114753,2010-05,0.0,572,True,False
